    171,   43.0748634,  -5.13740921
    172,   40.2818832,   -5.0720005
    173,   28.7806091,  -5.04931021
    174,   33.6782608,  -12.8502398
    175,   39.5908051,  -12.8509226
    176,   42.6007309,  -12.7152414
    177,  -16.8291321,  -12.5740814
    178,  -20.2739258,  -12.1335354
    179,  -13.8012686,  -12.7511063
    180,   24.7680511,  -12.8474722
    181,   27.7376823,  -12.8487091
    182,   1.02656472,  -12.8499126
    183,  -1.93743801,  -12.8483353
    184,    4.0031662,  -12.8464966
    185,   6.97047567,  -12.8470097
    186,   9.93655586,  -12.8459053
    187,   12.9026289,   -12.846014
    188,    15.869648,  -12.8481674
    189,   18.8372822,  -12.8486309
    190,   21.7930088,  -12.8427172
    191,  -10.8295851,  -12.8281403
    192,  -7.85752439,  -12.8421183
    193,  -4.88804626,  -12.8433676
    194,   30.6933746,  -12.8460989
    195,   46.0519447,  -12.2680702
    196,   36.6207085,  -12.8449335
    197,  -23.3519573,  -12.9681816
    198,   49.1445961,  -13.0202751
    199,   49.2025337,  -4.94876719
    200,   46.3179588,  -8.87548351
    201,  -20.5654221,  -8.71439075
    202,  -20.5109272,  -5.50051308
    203,   46.2714615,  -5.60529184
    204,  -23.4391785,  -4.91106415
    205,   44.2365036,  -7.43720484
    206,   24.5502033,  -7.62878418
    207,   21.6458206,  -7.63916254
    208,   36.2143478,  -7.63373375
    209,   1.24441397,   -7.6314044
    210,   12.8966179,  -7.63818598
    211,   4.15494919,  -7.63489246
    212,   7.06573248,  -7.64217377
    213,   9.98083591,  -7.64377451
    214,   15.8172827,  -7.64411402
    215,   18.7366085,  -7.64646292
    216,   33.3148232,  -7.64056492
    217,   39.0989265,  -7.64718533
    218,  -1.67813122,  -7.63919973
    219,  -4.59185982,  -7.63938999
    220,  -7.49918032,  -7.63677263
    221,  -10.4251642,  -7.63843346
    222,  -13.3231039,  -7.54707575
    223,   27.4885654,  -7.64358997
    224,   30.4067745,  -7.64691782
    225,  -16.0836048,  -7.40605736
    226,   41.8626556,  -7.58221722
    227,    29.093586,  -10.2476101
    228, -0.349155992,  -10.2452822
    229,   34.9776306,  -10.2446194
    230,   14.3739357,  -10.2463446
    231,   17.3198318,  -10.2484007
    232,   37.8916054,  -10.2471342
    233,   20.2565842,  -10.2442656
    234,   26.1408405,  -10.2427311
    235,   2.60126972,  -10.2432919
    236,   5.54536963,  -10.2449341
    237,   8.48750877,  -10.2447777
    238,   11.4296808,  -10.2441673
    239,   23.1924171,  -10.2408552
    240,  -12.1076441,  -10.1676416
    241,  -3.28740525,   -10.244772
    242,  -6.22030783,  -10.2416658
    243,   32.0274086,  -10.2460079
    244,  -9.15656757,  -10.2257957
    245,  -15.0039167,  -10.0182705
    246,   40.7802124,  -10.1634655
    247,   43.6416664,  -9.84028053
    248,  -17.8648472,  -9.67674351
    249,  -18.4685841,  -7.26325655
    250,   8.32088947,   7.07233429
    251,   6.08980656,   9.15341473
    252,   10.2667055,    4.8316679
    253,   7.01523113,    4.6729784
    254,   5.48513508,   6.92974567
